benchmark_id,log_constants,log_booleans,log_ranges,log_bits,log_lists,log_values,log_extra_booleans,log_extra_ranges,log_extra_bits,log_extra_values,log_constraints,log_search_vars,dyn_log_avg_weight,dyn_log_stdev_weight,dyn_log_nodes,dyn_log_propags,max_arity,percent_ext,percent_global,percent_gac_predicate,percent_dec_predicate,sqrt_avg_domsize,sqrt_max_domsize,percent_avg_continuity,percent_min_continuity,num_alldiff,perten_binext,perten_naryext,perten_largeext,percent_alldiff,percent_wsum,percent_element,percent_cumulative,perten_avg_predshape,perten_avg_predsize,perten_avg_predarity
7510,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,8.24946904448,8.76560874153,11.4046093978,19.6746922742,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7511,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,7.77099418024,8.13620686063,11.1357092861,18.997405546,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7512,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,11.1534253628,10.9785727437,13.8958592495,22.0019434702,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7513,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.9514304344,10.9507969745,13.8279380801,22.0036527549,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7514,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.608254822,10.8166593845,13.8173834279,22.0245489144,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7515,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,9.60455322908,9.95012982629,12.2054878202,20.2666561675,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7516,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.3849995447,10.7569840079,13.4207497583,21.3845756168,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7517,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.3544422427,10.4173781329,12.9059510351,21.1075938352,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7518,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,11.3782948559,11.478109782,13.5050671932,21.6300173269,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7519,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,9.54800305744,9.78552850177,12.7966480414,20.842065623,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7520,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.9744325158,10.9179157601,13.8127789716,22.087475143,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7521,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,7.64817779572,8.09436289585,10.7380922596,18.8874913572,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7522,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.1551028234,10.4338286444,12.6783800651,20.7730570867,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7523,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,8.31254265689,8.6935491141,11.4252159033,19.7210107136,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7524,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.3941411071,10.2245246675,12.766321848,20.977470697,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7525,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,11.4480775783,11.2065187477,13.9737870387,22.0487150177,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7526,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,6.47329987114,6.94881768925,9.87344411252,17.7758802979,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7527,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,11.8294452671,11.5582371868,14.3505939318,22.3339193845,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7529,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,2.90207357931,3.17258617816,6.72792045456,14.7437299554,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7530,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,7.43754402632,7.57227092179,10.6759570329,18.7035014624,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7531,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.9750850041,11.3062458399,14.8169336399,23.8470355473,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7532,-1.0,-1.0,-1.0,-1.0,5.32192809489,11.6438561898,-1.0,-1.0,-1.0,-1.0,6.68650052718,5.32192809489,10.7992209008,11.0404125965,13.3502485994,21.6446827905,2.0,100.0,0.0,0.0,0.0,8.94427191,8.94427191,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7533,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.7364880607,10.6239478204,14.8223218629,23.8691911149,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7534,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.8539809239,10.8037687139,14.8086123042,23.8478628112,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7535,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.6139173301,10.8067421086,14.8077070995,23.8457494074,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7536,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.7883558237,11.250236945,14.8539430324,23.850623708,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7537,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.8781218902,11.2219082754,14.8643312582,23.8583262475,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7538,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.7033588882,10.8930537365,14.7931968591,23.8462507614,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7539,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.8669569035,10.7746264553,14.8202288335,23.8414361223,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7540,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.731067559,11.2136840754,14.7947204573,23.8107556758,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7541,-1.0,-1.0,-1.0,-1.0,4.75488750216,9.50977500433,-1.0,-1.0,-1.0,-1.0,8.4553272203,4.75488750216,12.6727527138,10.5952125999,14.7907557501,23.8393161597,2.0,100.0,0.0,0.0,0.0,5.19615242271,5.19615242271,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7542,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,12.9237211641,11.1237049131,14.9712291875,23.8413651903,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7543,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,13.1734835149,11.0657494759,14.9971794809,23.8441380587,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7544,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,13.2837250362,11.0686966002,15.0266963342,23.8649318694,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7545,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,13.1104245829,11.2155462342,15.0245769815,23.877512937,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7546,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,13.1290318116,11.0890921958,15.0134099165,23.8652495001,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7547,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,12.8363265558,10.9089348329,14.9636637687,23.8508265503,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7548,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,12.9835636972,10.9563912339,14.9410934695,23.8252297734,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7549,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,12.9578638272,11.2129170914,15.0327345286,23.8788985568,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7550,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,13.1484765822,11.0772304875,14.9554228795,23.8615306166,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7551,-1.0,-1.0,-1.0,-1.0,4.64385618977,9.28771237955,-1.0,-1.0,-1.0,-1.0,8.2288186905,4.64385618977,13.1134491702,11.0802784231,15.0240574814,23.8747213788,2.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7597,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.78790255939,4.90689059561,11.3407217388,10.8686038308,13.7988767681,22.3134496642,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7598,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,10.5421935502,9.52367085284,12.5107641679,21.1105769773,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7599,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,11.2409502981,9.67726990085,13.2504464701,21.7992974338,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7601,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.83289001416,4.90689059561,11.7496320306,10.7203742846,13.8778592561,22.4293855417,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7603,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,8.65963918702,8.1787666097,11.3083390301,19.7737026494,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7604,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,4.03268861871,3.61488474359,6.7414669864,15.1593195013,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7606,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,10.1036812171,8.97357077712,12.0549434166,20.6574030672,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7607,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.82017896242,4.90689059561,7.97975861776,7.77111862784,10.5783726914,19.1730012026,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7608,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,10.7347942829,9.30330241106,12.7648715907,21.339977188,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7609,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.79441586635,4.90689059561,11.3341429042,10.2522927299,13.0988545532,21.6584128621,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7610,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.82654848729,4.90689059561,10.2519162979,9.9474954755,12.6147098441,21.1360135725,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7612,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.7747870596,4.90689059561,8.88437405961,8.50940315347,11.4314976043,19.9212060743,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7613,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.82654848729,4.90689059561,11.718261721,10.0967047459,13.5164387346,22.0766812252,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7614,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.72792045456,4.90689059561,8.65021406288,8.39977138098,11.1984450415,19.6915032908,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7615,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.79441586635,4.90689059561,5.30499769894,5.25543921378,8.18487534291,16.7396619622,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7616,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.81378119122,4.90689059561,9.65338252317,8.73033197193,11.6790401864,20.3644713363,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7617,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.72792045456,4.90689059561,9.01922004618,8.07251677091,11.2992080184,19.8811408532,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7618,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.75488750216,4.90689059561,9.18264264444,8.82496262208,12.0254856568,20.5335930418,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7619,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.78790255939,4.90689059561,8.02569327368,7.58066647164,10.5313814605,18.9890174551,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7620,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.72792045456,4.90689059561,5.65057310599,5.35602511332,8.51569983828,16.9766200581,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7621,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.78135971352,4.90689059561,9.09416567903,8.75174019454,11.8336807487,20.3465948877,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7623,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80089989992,4.90689059561,10.2846698961,9.65778180643,12.8774758665,21.4357674044,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7624,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.82654848729,4.90689059561,9.0642936768,8.59834502987,11.5929241556,20.162179858,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7625,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80735492206,4.90689059561,7.35696542399,6.95143227808,10.1686721181,18.6738507851,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7626,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.80735492206,4.90689059561,10.8279248522,9.2221217718,12.8694010598,21.436552958,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7627,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.78790255939,4.90689059561,10.5081579105,9.3599041227,12.6902162804,21.3108595922,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7629,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.83289001416,4.90689059561,11.0062793205,10.2967434324,13.453270634,21.9342419295,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7630,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.76155123244,4.90689059561,7.62716906084,7.36748029772,9.92481250361,18.3325785764,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7631,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.8392037881,4.90689059561,12.5953196518,10.981410626,14.4849487345,23.0485550548,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7632,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.75488750216,4.90689059561,9.59189629552,9.27632968988,12.1065629404,20.6456311691,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7633,-1.0,-1.0,-1.0,-1.0,4.90689059561,8.81378119122,-1.0,-1.0,-1.0,-1.0,7.84549005094,4.90689059561,6.00450139223,5.80504180115,8.69696752623,17.3000218095,2.0,100.0,0.0,0.0,0.0,3.87298334621,3.87298334621,100.0,100.0,0.0,10.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
