benchmark_id,minisat,cryptominisat,glucose,minisat_noelim,lingeling,clasp,picosat,precosat,kcnfs,march_rw,mxc,riss,sat4j,glueminisat,qutersat,contrasat,MPhaseSAT64,cirminisat,rsat
4518,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4519,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4520,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4521,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4522,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
4523,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4524,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
4525,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4526,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4567,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4569,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4571,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
4573,F,T,T,F,T,T,T,T,F,F,T,F,T,T,T,T,T,F,T
4574,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
4607,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4608,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4609,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4610,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4611,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4612,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4613,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4614,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4615,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4616,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
4868,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4869,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4870,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4871,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4872,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4873,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4874,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4875,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4876,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4877,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4878,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4879,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4880,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4881,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
4882,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5483,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5484,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5485,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5486,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5487,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5488,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5489,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5490,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5491,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5492,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
5938,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5939,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5940,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5941,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5942,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5943,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5944,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5945,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5946,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5947,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5948,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5949,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
5950,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5951,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5952,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
5953,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5954,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5955,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5956,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5957,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5958,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5959,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
5960,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5961,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5962,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5963,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5964,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5965,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5966,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5967,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5968,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
5969,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
6041,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6042,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6043,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6044,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6045,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6046,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6047,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6048,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6049,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6050,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6051,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6052,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6053,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6054,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6055,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6056,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6057,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6058,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6059,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6060,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6061,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6062,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6063,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6064,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6065,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6066,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6067,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6068,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6069,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6070,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6071,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6072,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6073,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6074,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6075,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6076,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6077,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6078,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6079,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6080,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6081,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6082,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6083,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6084,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6085,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6086,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6087,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6088,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6089,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6090,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6091,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6092,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6093,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6094,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6095,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6096,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6097,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6098,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6099,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6100,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6101,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6102,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6103,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6104,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6105,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6106,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6107,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6108,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6109,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6110,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6111,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6112,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6113,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6114,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6115,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6116,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6117,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6118,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6119,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6120,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6121,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6122,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6123,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6124,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6125,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6126,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6127,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6128,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6129,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6130,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6131,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6132,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6133,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6134,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6135,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6136,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6137,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6138,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6139,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6140,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6263,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6488,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
6489,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
6490,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
6491,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6609,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6610,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
6612,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
6613,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
6771,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6772,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6773,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6774,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F
6775,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6776,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6777,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6778,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6779,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6780,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6781,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6782,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6783,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6784,F,T,T,F,F,T,T,T,T,T,T,F,F,F,T,F,F,T,F
6785,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6786,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6787,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6788,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6789,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6790,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6791,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6792,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6793,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6794,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6795,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6823,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6824,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6825,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6826,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6827,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6828,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6829,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6830,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6831,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6832,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6833,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6834,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6835,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6836,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6837,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6838,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6839,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6840,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6841,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6842,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6843,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6844,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6845,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6846,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6847,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6848,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6849,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6850,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6851,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6852,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6853,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6854,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6855,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6856,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6857,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6858,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6859,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6860,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6861,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6862,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6863,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6864,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6865,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6866,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6867,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6868,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6869,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6870,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6871,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6872,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6967,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6970,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6971,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6972,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6974,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6975,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6976,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6977,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6978,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6980,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6981,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6982,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
6983,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6984,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6985,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6986,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6987,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6988,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6989,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6990,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
6991,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6993,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6994,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6995,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
6996,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6997,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
6998,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
6999,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F
7001,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7002,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7017,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,T,F,F
7018,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,T,F,F
7019,T,T,T,T,T,T,T,T,F,T,T,F,T,T,T,T,T,F,F
7020,T,T,T,T,F,T,T,T,F,T,T,F,T,F,T,F,T,T,F
7021,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,T,F,F
7022,T,T,T,T,F,T,T,T,F,T,T,F,F,T,T,T,T,T,F
7023,F,T,T,F,F,T,T,T,F,T,T,F,F,F,T,F,T,T,F
7024,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,T,F,F
7026,F,T,T,F,T,T,T,T,F,T,T,F,F,T,T,T,T,F,F
7027,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,T,F,F
7029,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7030,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7031,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7032,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7033,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7034,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7035,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7036,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7037,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7038,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7039,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7040,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7041,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7042,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7043,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7044,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7045,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7046,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7047,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7048,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7049,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7050,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7051,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7052,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7053,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7054,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7055,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7056,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7057,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7058,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7059,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7060,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7061,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
