benchmark_id,minisat,cryptominisat,glucose,minisat_noelim,lingeling,clasp,picosat,precosat,kcnfs,march_rw,mxc,riss,sat4j,glueminisat,qutersat,contrasat,MPhaseSAT64,cirminisat,rsat
7518,1719.623145,21.313854,217.587827,1689.082302,431.302964,43.687105,1569.764709,958.625473,3600.0,265.93642,46.167602,228.753047,1071.5717,591.906419,40.145297,2173.208586,229.733495,1831.658933,2221.142744
7519,459.017902,67.738291,221.62861,460.277005,615.563016,8.35331,92.693654,613.887051,3600.0,374.105385,90.221068,97.171957,190.906341,153.005783,109.565134,2286.634174,82.924008,687.636505,114.969262
7520,3600.0,75.150408,1772.68992,3600.0,1688.46673,488.628883,3600.0,3600.0,3600.0,2778.48629,279.524573,1391.70662,3600.0,3525.805613,131.449738,3600.0,1369.566507,3600.0,3600.0
7521,115.201436,4.851089,7.976384,80.164077,67.742175,10.713712,106.084929,49.131883,3600.0,37.557404,31.232948,54.864176,50.501886,14.454761,7.603855,40.629795,84.110173,45.807937,63.709859
7522,404.895792,18.451556,80.695171,506.38049,227.072089,29.089422,1374.968256,476.982616,3600.0,690.744593,48.676856,139.759676,286.477284,160.587664,33.845466,299.919025,159.47799,611.321391,732.731971
7523,85.481297,5.34749,12.195038,69.237102,79.592769,11.262864,66.751702,58.23725,3600.0,48.088463,31.720138,53.348228,64.243674,21.366995,8.760916,28.962931,24.982645,60.538285,105.490119
7524,997.206685,20.058565,120.70852,1037.610322,211.567638,24.52799,1982.031505,596.235107,3600.0,3600.0,43.840795,101.019617,590.406935,170.827396,39.700079,456.693803,143.780022,845.410709,652.739507
7525,3600.0,64.140111,1151.281218,3600.0,947.08616,124.222813,3600.0,3211.195555,3600.0,584.844982,122.209664,504.413973,3600.0,1939.739877,90.349057,2363.907971,520.455628,3600.0,3600.0
7526,216.2543,3.041492,33.099923,253.49251,71.724743,8.020086,0.585468,20.275851,3600.0,63.625473,33.312186,51.889373,11.134184,25.407369,6.36698,23.033137,58.56903,2.766197,29.188751
7527,3600.0,943.588209,3600.0,3600.0,3600.0,1780.240055,3600.0,3600.0,3600.0,2374.316132,3600.0,3600.0,2009.439002,3600.0,1627.672842,3600.0,1750.517021,3600.0,3600.0
7529,2529.837016,11.920036,37.158502,2147.308345,81.084759,10.928093,13.921983,285.81303,3600.0,1298.440225,34.691768,42.469392,654.079058,98.318796,33.578692,3.315439,147.583943,200.982171,3600.0
7530,113.747355,9.73201,592.50229,121.901618,106.900133,97.748453,541.830678,422.197781,3600.0,1381.137989,45.515131,34.441375,1112.88917,348.954789,34.246401,2319.841289,165.535093,3535.514349,3600.0
7531,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7532,1310.038406,29.023369,128.590596,1297.464941,426.271566,32.724998,919.4055,635.940006,3600.0,1093.890454,53.595083,213.985563,908.103544,205.684181,51.278452,664.475563,227.808988,1103.244293,1515.380214
7533,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7534,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7535,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7536,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7537,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2039.330376,3600.0,3600.0
7538,3600.0,3600.0,3600.0,3600.0,3600.0,2400.242219,458.890985,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7539,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7540,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
7541,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2253.548535,807.211447,3600.0
7542,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2225.883076,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2704.172361,3600.0,3600.0
7543,3600.0,3600.0,3600.0,3600.0,760.649238,2423.731497,3600.0,1869.805157,3600.0,1498.316394,3571.313456,3600.0,3600.0,3600.0,3600.0,3600.0,345.388737,339.192994,3600.0
7544,1155.010176,3600.0,1610.37104,1048.315734,3600.0,974.205623,276.328428,1973.570629,3600.0,1929.313216,3600.0,119.542835,2277.945992,3600.0,3600.0,3600.0,394.075863,3600.0,3600.0
7545,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1947.744388,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2636.646187,3600.0,3600.0
7546,3600.0,93.130707,3600.0,3600.0,874.054183,322.717683,650.529061,3600.0,3600.0,411.069886,2436.390919,3600.0,3600.0,3600.0,224.120082,429.522618,751.958197,141.548697,3600.0
7547,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2066.648252,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2762.936304,3600.0,3600.0
7548,3600.0,3600.0,1188.768763,3600.0,3600.0,496.30824,543.189501,3600.0,3600.0,967.061071,1449.846676,3600.0,3600.0,3600.0,3600.0,3600.0,1655.838256,3600.0,3600.0
7549,3600.0,3600.0,3600.0,3600.0,3600.0,905.359862,3600.0,3600.0,3600.0,981.11197,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,689.503416,3600.0,3600.0
7550,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2001.491954,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2710.378886,3600.0,3600.0
7551,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1070.413616,3040.872776,3600.0,509.206043,3600.0,2261.251298,378.951155,1071.759898,3600.0,3600.0
7597,1.156476,4.211895,1.710873,1.157449,5.865635,2.137237,6.323676,0.189376,13.301872,1.956128,2.458967,1.406512,1.005048,0.45624,1.955086,1.99606,24.968445,2.463234,4.61678
7598,1.256113,0.987304,1.058963,2.461441,3.243152,1.255949,2.943123,1.86666,4.539569,1.220069,1.085878,6.422659,5.449786,1.192333,1.198124,1.407078,3600.0,1.637991,2.549546
7599,2.441077,2.158556,2.062306,5.240514,6.4531,2.089242,5.698144,3.946151,30.734687,1.859468,2.289226,14.093201,12.515671,2.443213,2.204676,3.041351,24.069901,2.506825,7.965245
7601,5.020855,4.950912,4.215326,10.061877,10.884574,3.443513,12.40587,7.225846,15.706012,1.959257,4.566812,34.183192,22.906945,4.909327,6.002985,5.222398,25.778456,5.059764,14.845498
7603,0.384726,4.944724,1.108208,3.725552,10.62817,3.188746,0.150564,3.970529,3.137089,2.915403,2.75554,2.970312,4.948314,0.805901,4.209587,2.009607,5.491091,1.410646,1.90751
7604,0.336599,0.149835,0.342686,0.889268,1.838521,0.201329,0.641173,0.255482,11.449891,0.856363,0.255865,4.418479,0.68944,0.284225,0.351271,0.154547,13.466573,0.96341,1.708579
7606,1.008455,0.802866,0.905711,1.511765,2.757736,0.952331,2.710702,1.460341,12.46853,0.809302,0.937524,5.502875,4.769484,0.85727,0.859049,1.15518,16.36052,1.188591,2.298316
7607,0.241278,0.1507,0.355301,0.157949,1.842416,0.349959,0.288986,0.95871,7.292931,0.505131,0.23361,0.761164,2.337529,0.205409,0.651298,1.084791,3.755761,0.688998,0.509558
7608,1.356272,1.19151,1.310988,2.865712,3.357821,1.333385,5.04863,2.040716,11.99925,2.637387,1.38856,8.024032,7.064677,1.107595,1.253895,1.510069,14.902203,1.589274,3.218414
7609,3.045194,2.306419,2.947358,7.477854,6.666924,2.304725,7.255368,4.671276,35.588225,3600.0,2.708413,16.819502,14.181068,2.916322,2.756373,3.192199,22.58746,2.691073,7.876863
7610,0.406802,0.335807,0.857421,4.698011,5.218253,1.285891,3.315898,0.55293,3.938555,1.107078,1.288646,10.583423,2.193855,1.305798,0.184201,0.15301,6.195623,1.260392,3.368431
7612,0.25694,0.784998,0.151171,0.552066,1.503548,0.851276,0.184628,0.907397,6.542653,0.503315,0.434743,1.063326,0.686825,0.306494,0.384662,0.605269,11.026394,0.844916,0.504734
7613,1.65563,1.889776,1.611226,3.260177,4.292306,1.757933,4.721536,2.950654,13.902111,1.119768,1.3042,9.683367,8.175198,1.410206,1.987719,1.786261,3600.0,2.045812,3.96885
7614,0.451335,0.603335,0.254089,0.153234,1.760048,0.484797,0.183266,0.66282,12.201227,0.231732,0.400875,0.556464,1.486903,0.303117,0.450963,0.506849,5.596606,0.203509,0.608386
7615,0.35855,0.384481,0.452892,2.008834,3.945502,0.685329,0.456839,0.935288,6.091029,0.704616,0.200716,4.504286,1.254607,0.958666,0.452495,0.454453,10.200438,0.403652,2.515897
7616,0.554075,0.653328,0.555038,1.15398,2.495108,0.653655,1.508472,0.9581,17.927088,3.085095,0.53317,5.653315,2.992471,0.556622,0.70257,0.654734,13.161885,0.911767,1.443614
7617,0.506032,0.587694,0.555494,1.206032,1.954864,0.654727,1.537134,0.959062,5.190805,0.479839,0.501705,3.045165,2.811522,0.553127,0.70502,0.758363,3600.0,0.757461,1.513568
7618,0.502824,0.233578,1.206148,0.40448,2.541789,0.535576,0.90339,0.408316,37.003114,0.650262,0.735325,1.306521,2.006951,0.705608,0.654822,1.260196,15.051949,0.355242,1.10808
7619,0.506226,0.28523,1.960905,3.094002,1.904029,0.150662,1.08846,0.455668,1.784569,0.972045,0.455343,6.940644,1.31001,1.040192,0.40573,1.157074,2.085557,0.488788,0.254793
7620,1.159468,0.68552,0.585815,1.305904,1.055622,1.735717,0.601903,1.94471,0.283806,1.506873,0.251124,3.163038,7.626046,1.088292,2.008693,1.08836,8.146084,0.757515,1.262884
7621,1.508333,1.955442,0.289217,1.140851,1.002083,1.434243,1.204173,1.356455,2.386358,0.687032,1.603861,2.759101,2.395043,0.354157,0.436631,0.40499,10.260394,1.39356,4.571066
7623,0.706733,0.500794,0.25468,1.757311,3.410439,0.800944,1.102694,1.261345,9.650296,1.427643,0.35164,1.20649,4.471469,1.158945,0.288264,0.489519,3.939845,0.808106,1.561176
7624,0.502381,1.003764,0.106708,0.258372,1.552999,0.302817,1.655778,0.187758,6.192206,2.187086,0.50413,4.268409,2.20982,0.705076,0.403873,0.30525,2.537377,0.45935,0.709855
7625,0.404115,1.085814,1.137567,5.119701,1.989856,1.804335,4.514855,2.159928,21.310803,1.088896,0.703871,3.367546,6.453533,0.203301,0.95465,0.30514,4.540511,2.861385,6.436071
7626,1.08801,1.737593,1.508335,2.848458,4.310776,1.50277,4.195698,2.355571,15.554387,0.953882,1.537614,9.614151,7.172609,1.156106,1.988135,1.61267,14.204027,1.792384,3.649266
7627,1.403589,1.23776,1.50977,2.809922,4.562365,1.503141,4.748623,2.521798,24.968397,2.060394,1.358916,9.323904,7.760776,1.209547,1.905654,1.8094,14.173762,1.706775,4.719645
7629,5.11111,4.844972,5.52358,13.10507,16.037048,6.952048,6.556932,9.369512,0.182423,4.798231,10.130644,26.027195,34.553962,6.623221,6.917611,7.927276,18.461522,13.74522,25.146292
7630,0.388399,0.685298,0.238573,1.911262,2.611294,0.251018,0.206403,0.70771,1.236816,0.33478,0.252387,6.100668,0.555994,0.553564,0.300462,0.237528,15.472806,0.155132,1.114115
7631,10.938488,7.000265,6.471363,17.72763,18.960466,6.551887,28.767369,14.66226,29.072974,3.598636,8.327435,50.082978,47.219621,11.577712,8.62152,9.860943,27.946555,14.635013,37.981108
7632,0.250722,2.506971,2.361314,4.569396,1.655854,1.451881,2.662663,4.373213,2.535891,1.263659,2.540515,20.37256,23.128357,3.419017,3.560636,4.116947,5.592017,0.760533,0.605927
7633,0.490816,0.535456,0.502473,2.414776,1.95667,0.683507,0.706271,0.253429,1.301587,0.536968,0.552232,3.813123,1.60739,0.305689,0.353197,0.803482,9.016929,0.687851,0.389023
7634,0.537134,0.100438,0.757472,0.656642,1.589875,0.536144,0.537205,0.388211,0.282623,1.156695,0.449522,0.908678,1.795361,0.155116,0.652652,0.752456,2.936867,0.505786,0.912943
7635,0.856597,2.009092,0.106672,0.455829,1.03758,0.485498,1.086358,0.537588,5.141057,1.020088,1.437651,7.726496,0.586998,0.655061,0.387993,2.510349,2.738918,0.158385,1.365189
7636,1.412452,1.086619,1.51054,2.812128,3.338963,1.288822,4.84322,2.462387,6.590813,1.57565,1.337632,7.369731,6.782073,1.259701,1.288488,1.258825,14.803601,1.558213,3.752902
7637,1.756725,1.807898,1.554417,3.365966,5.01283,1.790815,4.715349,2.91176,10.798432,2.019897,1.540112,12.123038,8.318876,1.762929,2.105869,1.909536,18.611765,2.492269,4.527185
7638,0.141143,1.003848,1.207151,2.606716,1.588455,0.151118,0.402317,2.111793,28.048113,1.782874,0.334761,7.17769,4.259001,0.206014,1.252802,0.552911,12.206805,0.305746,1.314552
7639,0.183979,0.201678,0.103506,0.40283,1.136429,0.235036,0.255173,0.158401,0.537433,0.1629,0.201636,0.507136,0.803289,0.15817,0.201337,0.25359,1.03593,0.25192,0.557991
7640,3.460562,3.108996,3.462534,6.877734,7.255128,2.907478,11.624229,5.725727,37.83264,1.438631,2.907227,22.000788,17.061598,3.265015,3.80921,3.668888,42.330491,3.161695,8.767865
7641,0.233595,0.284569,0.352601,0.604874,1.620758,0.133067,0.403451,0.80892,5.94093,0.307083,0.334429,1.4617,1.690494,0.256505,0.437712,0.255696,1.584007,0.203307,0.505271
7642,1.406082,2.906523,2.260577,1.407582,1.556407,2.741704,1.690386,1.137568,47.517689,1.292111,0.986804,1.259194,3.342817,0.158307,3.198669,0.967177,4.790728,1.205249,2.211872
7643,2.388757,3.860497,4.068091,2.109,2.089187,3.407517,6.60383,5.758865,30.376474,1.468958,2.404471,9.283195,12.799305,3.417146,4.347008,0.856628,28.002135,4.30632,6.076349
7644,2.111474,2.240562,2.438231,5.606862,6.024733,2.536733,7.511129,3.766563,12.548792,3.790921,2.458025,14.687284,12.513062,1.699749,2.862281,2.561551,21.265893,2.758528,7.385307
7645,0.302356,0.235545,0.305179,1.358129,2.343381,0.187418,0.353464,1.241319,4.939191,1.461015,0.28418,4.612702,3.658412,0.5118,0.60235,0.791503,22.560908,0.90517,1.734487
7646,1.408835,1.038071,1.155232,3.265282,3.591837,1.253054,5.264624,1.958105,7.541274,1.110646,1.185452,7.161436,6.569994,1.262898,1.337405,1.695205,3600.0,1.491784,3.35172
7647,1.306356,1.087435,1.409924,2.656943,4.058995,1.204596,4.010101,1.893528,4.988684,0.835283,1.037198,8.629182,6.650401,1.312392,1.336515,1.557104,16.76858,1.389288,3.618827
7648,0.806522,1.206185,0.558247,1.714219,3.009245,1.454465,0.150405,1.690336,15.505916,0.783098,0.201077,1.05609,6.952389,0.459239,1.256093,0.353791,2.387549,0.254636,2.711948
7649,0.554369,0.702781,0.105695,1.215226,1.739255,0.785469,0.20182,0.856246,0.333345,0.810464,0.885488,4.672219,1.19044,0.139365,0.403228,0.154359,1.136321,0.39019,0.305217
7650,46.96971,160.364217,0.254633,460.232382,1007.088769,63.360982,33.078298,367.857439,221.806349,10.519238,125.411813,2643.85821,775.248505,67.524618,129.645568,21.369485,252.739666,7.883228,3600.0
7651,11.938175,204.814449,138.19511,31.424253,39.031823,48.010397,74.243678,17.503061,133.854173,81.132546,50.601505,581.518005,519.812292,160.45055,234.214587,33.150159,369.541024,104.135693,4.56957
7652,28.906884,37.695836,83.467509,53.736273,138.49513,4.756881,44.72714,137.04246,2058.793253,18.204315,1.086476,250.293549,147.853908,0.356406,49.728241,36.113935,58.635556,9.734331,3600.0
7653,176.761668,28.662707,68.340437,281.561149,62.619984,97.188644,111.629166,7.324989,3600.0,87.120737,136.543524,456.065581,9.617185,5.668447,26.363606,71.33946,261.787554,556.25765,3600.0
7654,153.157996,54.522526,3.663812,1200.405315,355.068678,15.186747,40.548853,76.865581,3600.0,37.413158,89.649687,390.11582,1080.055918,198.31446,103.475419,5.370751,321.01965,140.290559,76.950801
7655,173.249286,159.461147,18.990632,25.84264,121.551784,136.033552,13.285645,90.558542,45.013441,145.970761,312.663611,1570.804787,937.745091,107.705635,178.389432,66.64006,38.116351,403.939156,3600.0
7656,75.362076,46.463551,133.042524,171.672565,143.83452,52.499675,193.829052,16.414376,55.778649,53.844885,35.258566,183.911443,1669.257021,50.213579,92.757511,122.700009,42.458061,319.307373,3600.0
7657,4.414184,71.368352,49.258134,481.530218,113.884384,13.369891,42.268858,182.166062,2300.094782,0.24063,25.761445,262.357882,48.822259,52.148619,87.29478,20.110542,33.204305,11.681746,46.757922
7658,191.062443,18.134278,51.508091,2516.951102,98.57973,47.208365,29.174255,114.435514,106.433812,143.748137,45.720393,190.295941,151.10423,89.566456,53.83167,99.118656,232.736108,4.10303,435.306254
7659,118.737459,88.671345,252.739214,761.460333,64.874208,23.201415,319.388972,83.78245,967.971332,52.708614,164.420865,721.424836,33.95457,90.507068,1.507244,20.355146,297.678778,230.879686,3600.0
7660,0.654279,71.391698,71.837719,0.803952,4.596939,141.382329,249.45034,94.582506,3600.0,38.959307,50.234085,670.984181,705.325566,104.791762,62.895568,41.907263,193.510508,0.453497,329.716951
7661,1356.111099,238.209454,1197.061408,3600.0,1615.044684,396.264185,361.059766,223.286412,3600.0,177.558414,197.27937,1329.121606,3600.0,2079.235245,591.077908,436.484183,275.840187,2483.389784,3600.0
7662,166.077161,97.975259,57.238819,942.50014,90.066645,121.155226,19.193938,320.754462,2828.29553,64.965539,106.609673,2212.297311,1144.808228,41.519415,130.422981,144.189229,96.293744,55.255682,167.366103
7663,1.905414,2.106873,2.160898,4.553365,4.758577,2.055459,6.461865,2.863076,21.913595,1.336511,1.909494,10.679877,10.660109,1.894626,2.237297,2.439486,14.704831,2.193428,6.110876
7664,107.109214,28.954039,127.264714,3414.867989,388.026331,152.052779,16.258423,13.1943,657.973302,31.064161,89.303273,2797.159737,289.046606,28.352705,41.411133,55.376534,132.417791,96.714047,3600.0
7665,1.256401,0.936208,0.936281,2.362872,2.786859,1.388066,2.643255,1.590342,5.888129,1.585631,1.188357,7.866675,5.097734,1.035835,1.237191,1.237799,21.962172,1.358156,3.21523
7666,560.636187,289.695154,100.753644,3600.0,941.29049,181.462962,142.162616,1040.656218,3600.0,311.767395,575.232084,3600.0,3600.0,832.9593,356.959467,1369.473126,675.980975,638.329107,3600.0
7667,23.682772,50.968333,4.66493,13.177548,193.927183,45.028409,30.568298,104.872675,591.496617,13.583121,88.96558,242.342123,112.790763,93.338735,54.614043,115.13887,142.878494,6.634986,3600.0
7668,302.213884,213.380074,403.646804,10.638619,3600.0,162.499162,65.747777,1158.120539,2673.412724,30.981081,321.370192,568.826506,3600.0,168.586137,283.944548,119.702403,502.814472,218.304424,3600.0
7669,472.207944,344.63423,85.869978,1586.977388,1750.856059,536.066695,2760.265141,289.600336,3600.0,266.948964,159.752717,3600.0,3147.681315,542.517349,114.419033,871.748893,695.487116,409.174703,3600.0
7670,451.220596,102.030356,125.406055,0.204591,872.29507,32.691172,165.727987,344.718012,3600.0,32.181681,50.426265,75.156924,884.267355,520.733155,160.781162,46.605575,416.558364,172.123997,3600.0
7671,107.884508,138.302384,16.015178,133.231836,74.258906,71.552385,30.488712,229.587183,2815.36769,27.15365,91.797305,59.5588,291.384166,77.576327,83.545403,56.680747,64.899881,164.415223,3600.0
7672,235.504559,96.50763,10.15811,2389.190581,328.598404,51.318735,175.237804,405.519703,3117.94359,37.58395,82.935836,3290.761853,2036.796934,127.83703,155.794942,81.858407,44.819952,209.756424,3600.0
7673,66.424878,521.785114,356.493903,265.894458,2305.148579,32.775638,54.906596,128.000887,1387.561644,48.980121,350.259722,3600.0,235.642614,178.067278,153.01198,45.442421,72.075428,19.308476,721.105883
7674,505.089501,490.675296,285.47678,170.855213,904.533759,236.45095,121.192112,713.342397,394.182942,152.353651,563.743908,3100.214792,1579.935945,1906.391926,380.535455,812.755978,763.314566,165.388331,3600.0
7675,274.036903,4.810342,682.294225,497.375955,11.329108,291.439571,15.18914,838.128715,2695.123823,172.299956,435.972886,489.353264,1033.907171,8.741572,128.431543,43.559651,563.823146,23.122771,903.514841
7676,413.193318,110.009402,162.631348,550.224087,18.243587,179.735257,166.841233,172.315053,1140.081196,117.076299,26.396008,125.062556,529.577373,93.51646,149.65439,69.486463,498.692217,31.280031,3600.0
7677,567.322374,128.244084,31.192264,3600.0,331.342549,168.223798,275.436785,189.164428,3600.0,29.32145,49.64654,3600.0,407.510511,1654.723358,555.407896,631.282253,341.790102,13.748106,3600.0
7678,25.71281,124.941569,294.625177,277.643279,552.742272,134.538495,121.110211,243.50697,3600.0,45.836292,207.390753,242.399367,49.074391,751.471766,199.766846,161.563661,47.07897,409.830799,177.292054
7679,87.942693,26.517178,105.094869,38.005719,154.899648,2.90593,40.051668,193.630304,3600.0,31.637677,100.253757,276.246409,179.901838,34.965697,20.267216,135.817737,69.436904,27.395221,3600.0
7680,83.095165,47.151826,10.374083,21.723806,12.218674,37.534437,89.226421,44.838299,666.788365,25.98739,29.276017,37.120029,650.220286,74.86998,28.952308,23.937777,57.250573,37.540384,3600.0
7681,6.116024,51.721595,491.714944,139.469714,53.648923,74.452202,516.367385,139.416977,3600.0,22.420144,130.567457,1844.963434,789.738705,41.594056,38.808696,440.808666,97.035981,10.481147,3600.0
7682,1189.424791,374.327134,357.830495,12.956904,3600.0,151.858445,1957.580714,1081.132367,526.43899,69.827065,363.712313,1408.448005,3540.304503,2324.80963,112.14966,945.526645,357.979024,1227.425181,3600.0
7683,77.452865,649.978288,64.369861,66.735529,17.704429,257.829464,1663.233442,2257.327255,2361.889459,282.24052,124.977308,3600.0,2177.194211,413.954395,935.891342,46.664371,1015.243976,351.57834,3600.0
7684,81.670278,125.84179,136.571438,336.665438,702.115077,185.163113,35.058173,417.775113,874.135872,93.479155,33.692421,841.18988,1304.819144,1236.84758,69.384077,178.152407,14.072029,25.164986,4.173279
7685,18.190524,4.665054,2.394422,18.966461,13.972103,1.03342,4.397678,4.617504,21.818193,9.441603,0.954105,9.54365,54.697483,1.006112,1.436871,6.868842,120.587699,1.210529,15.427931
7686,1273.334998,113.644677,102.07387,3600.0,1202.194262,416.455059,1199.222207,1323.164657,3600.0,184.217381,707.671675,2953.982727,2604.061473,2115.824572,170.459469,815.084544,2607.650399,427.677386,3600.0
7687,1152.532467,690.916096,3046.116851,3600.0,46.05254,692.184,3600.0,689.322339,3600.0,40.823152,335.076464,3600.0,3600.0,505.427265,978.214658,988.41774,129.069166,386.474283,3600.0
7688,1104.759369,289.102805,588.921255,465.040518,173.836152,132.535039,286.059733,164.225048,2761.499449,37.79261,424.957269,3600.0,3600.0,653.541258,149.491844,186.861585,140.670197,81.160876,3600.0
7689,105.961511,67.811463,5.42335,121.055411,212.765204,24.4936,48.618418,54.636139,2199.485935,66.108685,112.000363,6.107624,253.550273,26.241667,106.624521,7.822418,224.026619,94.796717,127.527862
7690,541.713952,493.892094,592.975443,684.443509,3600.0,126.064294,1.806841,1146.372329,637.60772,121.878924,573.842373,2666.875962,2682.615907,706.699447,103.957392,399.48212,839.191127,229.113692,3600.0
7691,808.312079,273.085958,299.361422,50.479643,556.310044,206.354466,3261.858518,26.692857,121.535868,147.957433,547.039764,938.468442,3600.0,185.150294,170.089011,594.785705,301.16224,18.288476,3600.0
7692,411.099796,420.818154,362.183303,2154.615053,271.631017,117.685876,460.137003,506.698581,3600.0,86.729943,421.675286,882.641109,43.643802,80.085092,483.60112,343.558882,359.622782,527.340934,3600.0
7693,95.250928,90.005855,114.102151,1210.216748,187.708199,69.43225,512.955211,325.728458,528.846757,1.402124,40.395188,1262.084634,433.884221,29.842418,135.559538,164.514359,76.099615,111.808129,90.269578
7694,448.000198,541.905942,3495.27209,3600.0,3600.0,348.529922,1285.235646,2918.404646,3600.0,144.456094,251.085055,3600.0,1449.293032,1113.153357,192.164926,760.244029,589.37786,321.296419,3600.0
7695,916.123634,172.467664,165.577886,85.857091,211.065746,36.318069,204.103915,6.058759,3600.0,138.124813,52.067336,737.446615,491.041707,419.271375,64.095986,205.479955,183.035667,112.695248,3600.0
7696,188.447026,981.620436,1272.335147,3600.0,3600.0,458.790001,3600.0,2691.753701,3600.0,279.902109,983.799201,227.053802,1031.095283,3258.401926,1546.077234,870.587596,1021.53866,178.173297,3600.0
7697,7.130086,41.106869,3.966635,31.292414,147.002473,75.202573,13.670302,156.456854,2687.073578,9.769761,56.872069,5.77158,80.121624,12.800235,39.172485,78.346559,14.721037,34.05751,307.005773
7698,70.879219,123.772628,367.127969,821.750126,124.966812,55.954308,103.739413,83.599749,454.349773,23.848691,290.051922,3600.0,172.565734,0.655348,176.254428,91.941285,1027.90122,92.481085,701.379581
7699,314.139493,55.861737,130.988396,460.766614,97.475515,25.174757,198.759067,63.555845,3600.0,14.305702,58.702,682.989652,177.556367,73.83104,55.864775,127.224399,48.062257,63.079672,11.747187
7700,1882.950972,47.81822,154.023692,1891.548913,338.510718,112.629473,3269.278184,861.417285,3600.0,117.084621,114.249741,932.073006,1781.102735,750.174213,59.589461,842.442055,197.62602,1439.47321,1651.011459
7701,645.283795,14.796608,33.949531,447.497831,89.141891,32.87792,846.031753,196.076373,3600.0,54.895114,17.372249,222.430419,296.705185,150.727323,21.688729,214.26508,59.024524,631.112738,355.084718
7702,5.425281,14.982882,38.188264,5.375864,104.649073,104.818909,274.794661,211.768677,3600.0,145.833599,8.322608,670.682508,439.802432,231.838923,38.095166,449.534559,52.881936,491.342378,33.671245
7703,687.481921,32.504098,48.762536,699.616266,102.192292,25.662395,477.189848,43.36632,3600.0,54.585597,36.88521,804.146205,793.899272,410.491514,25.826329,181.342848,80.93608,1036.479423,3600.0
7704,1174.625974,33.581496,95.801753,1112.549931,186.527825,77.740481,2495.487697,456.761227,3600.0,130.650524,60.76234,873.64847,1129.68122,481.016157,45.839232,610.833542,114.404081,1100.372626,1061.093167
7705,263.872091,18.26741,3.466236,303.645685,50.059517,22.576827,4.016646,12.802634,3600.0,37.529975,11.935056,163.383954,15.835423,70.048125,22.806874,237.099266,18.11151,259.072964,212.770183
7706,348.373674,21.443167,62.80671,489.685668,197.470605,126.795523,162.892788,92.333424,3600.0,13.52796,115.104277,73.91369,1436.752648,156.804739,28.125651,175.765331,177.963546,89.735073,3600.0
7707,5.070555,26.97413,62.489407,4.763597,14.62157,23.358461,30.534233,6.476368,3600.0,479.777498,39.407414,174.848629,187.801782,438.307,13.587163,274.625966,9.696065,161.84495,147.590858
7708,613.46268,19.637128,70.801969,632.743398,13.836172,1.352433,32.940008,237.78832,3600.0,61.142637,23.188832,245.263607,219.522408,42.016008,30.83905,18.112942,16.735186,18.564185,152.799772
7709,321.70609,14.538794,28.71789,342.72094,68.914009,26.973689,538.089661,188.484529,3600.0,51.63153,15.523969,192.422628,250.996851,83.809896,18.823079,120.57893,58.036037,271.491711,300.576743
